state,crop,crop_category,suitability_score,priority,primary_season,agro_climatic_zone,area_under_cultivation_hectares,average_yield_kg_per_hectare,production_tons,productivity_kg_per_hectare_per_day,water_requirement_mm,temperature_min_celsius,temperature_max_celsius,soil_ph_min,soil_ph_max,rainfall_requirement_mm
Jharkhand,pineapple,fruits_tropical,82.4,medium,kharif,eastern_india,11069,3114,367114,24.6,420,17,38,6,8,359
Jharkhand,jackfruit,fruits_tropical,53.1,very_low,kharif,eastern_india,17894,7169,30515,40.9,354,16,31,6.1,7.5,873
Jharkhand,guava,fruits_tropical,45.5,very_low,kharif,eastern_india,17351,2507,73364,43.1,702,18,37,5.8,7.4,727
Jharkhand,coconut_fruit,fruits_tropical,43.2,very_low,kharif,eastern_india,1120,3127,40346,48.3,966,21,25,5.6,8.2,861
Jharkhand,passion_fruit,fruits_tropical,42.9,very_low,kharif,eastern_india,9831,6905,8915,31.9,1132,24,41,5.8,8.1,986
Jharkhand,dragon_fruit,fruits_tropical,50.9,very_low,kharif,eastern_india,23886,1689,22364,40.8,528,10,33,6.3,7.2,904
Jharkhand,rambutan,fruits_tropical,40.1,very_low,kharif,eastern_india,4357,1585,82543,43.9,1182,13,35,5.7,7.4,764
Jharkhand,sapota,fruits_tropical,51,very_low,kharif,eastern_india,3612,7486,40896,47.2,1488,17,30,6.3,7.2,526
Jharkhand,custard_apple,fruits_tropical,51.8,very_low,kharif,eastern_india,3912,5557,109512,10.6,560,13,32,6.3,8.1,896
Jharkhand,wood_apple,fruits_tropical,40.1,very_low,kharif,eastern_india,2967,2903,15153,23.5,297,21,40,6.1,7.1,1101
Jharkhand,apple,fruits_temperate,54.5,very_low,kharif,eastern_india,9939,6893,60731,19.5,822,17,33,6.4,8.1,517
Jharkhand,pear,fruits_temperate,48.8,very_low,kharif,eastern_india,3536,3508,172248,30.5,482,11,35,6,7.5,867
Jharkhand,peach,fruits_temperate,41,very_low,kharif,eastern_india,7107,1432,90944,11.4,1076,15,32,6.3,7.7,953
Jharkhand,plum,fruits_temperate,47.6,very_low,kharif,eastern_india,16680,5251,107733,40.5,1433,15,36,5.6,7.5,670
Jharkhand,apricot,fruits_temperate,52.5,very_low,kharif,eastern_india,14871,1133,75422,45.6,491,10,33,6.2,7.7,713
Jharkhand,cherry,fruits_temperate,50,very_low,kharif,eastern_india,11381,2071,47859,34.5,1276,21,39,5.9,7.2,495
Jharkhand,strawberry,fruits_temperate,53,very_low,kharif,eastern_india,25844,1531,116706,34.2,1123,19,40,5.9,7.3,484
Jharkhand,kiwi,fruits_temperate,40.2,very_low,kharif,eastern_india,1714,3250,85532,45.3,1291,13,27,5.7,8.5,794
Jharkhand,grape,fruits_temperate,42.7,very_low,kharif,eastern_india,10759,7294,56118,22.7,856,23,42,6.1,7.3,663
Jharkhand,pomegranate,fruits_temperate,54.6,very_low,kharif,eastern_india,17354,4149,94398,24.3,1113,22,35,6,7.5,459
Jharkhand,fig,fruits_temperate,54.1,very_low,kharif,eastern_india,13101,6007,103306,47.2,1010,23,28,6.1,8.2,544
Jharkhand,persimmon,fruits_temperate,51.1,very_low,kharif,eastern_india,21296,3190,139508,18.7,1160,16,36,5.9,7.2,460
Jharkhand,orange,fruits_citrus,41.2,very_low,kharif,eastern_india,19010,1145,12058,25.6,1159,12,30,5.7,7.6,502
Jharkhand,lime,fruits_citrus,45.3,very_low,kharif,eastern_india,15108,1568,125448,26.5,1414,14,39,6.2,7.3,1112
Jharkhand,lemon,fruits_citrus,47.4,very_low,kharif,eastern_india,3640,2804,110649,19.4,849,15,37,6,7,884
Jharkhand,grapefruit,fruits_citrus,46.3,very_low,kharif,eastern_india,1737,2542,30266,47.1,762,10,27,5.6,7.9,467
Jharkhand,mandarin,fruits_citrus,47.5,very_low,kharif,eastern_india,14022,3243,63889,37.5,763,21,38,5.9,7.8,1170
Jharkhand,sweet_lime,fruits_citrus,49.9,very_low,kharif,eastern_india,5253,4382,204292,19.5,1457,11,43,5.9,7.1,1091
Jharkhand,kinnow,fruits_citrus,43.8,very_low,kharif,eastern_india,1508,5613,81708,10,800,12,39,5.6,7.4,476
Jharkhand,spinach,vegetables_leafy,48.3,very_low,kharif,eastern_india,14170,1407,123901,40.9,371,11,28,6.2,7.9,786
Jharkhand,fenugreek_leaves,vegetables_leafy,43.7,very_low,kharif,eastern_india,16082,2684,120077,31.1,360,17,43,5.9,8.3,530
Jharkhand,amaranth,vegetables_leafy,48.6,very_low,kharif,eastern_india,24766,4400,137640,5.1,529,14,26,5.8,7.5,1171
Jharkhand,cabbage,vegetables_leafy,50,very_low,kharif,eastern_india,18301,2072,70629,34.1,272,20,26,5.6,7.2,1136
Jharkhand,cauliflower,vegetables_leafy,50.2,very_low,kharif,eastern_india,12939,3049,114870,23.5,389,20,27,5.7,8.2,894
Jharkhand,lettuce,vegetables_leafy,49.5,very_low,kharif,eastern_india,7388,5831,108763,28,1460,24,33,6.3,7.8,760
Jharkhand,kale,vegetables_leafy,40.8,very_low,kharif,eastern_india,19365,6460,135163,12.2,665,13,31,6.1,7.5,804
Jharkhand,mustard_leaves,vegetables_leafy,46.6,very_low,kharif,eastern_india,1643,7242,1586,5.1,1274,24,39,5.5,7.3,1174
Jharkhand,curry_leaves,vegetables_leafy,52.1,very_low,kharif,eastern_india,5216,1100,3769,32.5,228,24,28,6.2,7.2,786
Jharkhand,coriander_leaves,vegetables_leafy,41.2,very_low,kharif,eastern_india,14924,1603,172033,29.6,1398,23,43,5.6,7.2,1188
Jharkhand,potato,vegetables_root,91.3,high,rabi,eastern_india,143379,2849,1081045,42.7,1219,14,33,5.9,7.7,450
Jharkhand,sweet_potato,vegetables_root,46.8,very_low,kharif,eastern_india,10843,6739,83763,15.4,1062,21,31,6.1,7.2,607
Jharkhand,carrot,vegetables_root,53.6,very_low,kharif,eastern_india,16359,5916,192885,48.1,836,18,33,5.6,7.6,1011
Jharkhand,radish,vegetables_root,52.1,very_low,kharif,eastern_india,1697,4690,24180,14,1370,17,40,5.6,7.6,906
Jharkhand,turnip,vegetables_root,42,very_low,kharif,eastern_india,1220,5559,128289,42.2,1467,22,42,6.1,7.8,665
Jharkhand,beetroot,vegetables_root,52.3,very_low,kharif,eastern_india,895,7635,548,49,1147,14,38,6.3,7.4,993
Jharkhand,onion_vegetable,vegetables_root,52.1,very_low,kharif,eastern_india,771,2428,24176,7.9,1143,15,42,5.8,7.7,875
Jharkhand,garlic_vegetable,vegetables_root,53.2,very_low,kharif,eastern_india,7782,7069,51002,8.6,778,21,25,6.1,7.9,1135
Jharkhand,ginger_vegetable,vegetables_root,44.3,very_low,kharif,eastern_india,6948,3498,91799,33.9,1186,22,43,5.9,8.5,494
Jharkhand,turmeric_vegetable,vegetables_root,50.7,very_low,kharif,eastern_india,16931,4337,129740,46.9,1151,21,26,5.7,8.5,923
Jharkhand,yam,vegetables_root,48.4,very_low,kharif,eastern_india,935,3583,69294,14.5,425,17,36,5.7,7.9,1110
Jharkhand,taro,vegetables_root,47.1,very_low,kharif,eastern_india,25193,1646,21054,26.4,964,16,31,6.1,7,1171
Jharkhand,cassava,vegetables_root,43.5,very_low,kharif,eastern_india,3342,2666,53471,49.8,205,19,42,6.2,7.5,1162
Jharkhand,tomato,vegetables_fruit,83.4,medium,kharif,eastern_india,63753,7772,867634,25.2,1301,14,32,5.7,7.3,891
Jharkhand,brinjal_eggplant,vegetables_fruit,47.7,very_low,kharif,eastern_india,5978,3612,115504,43.4,704,23,31,6.2,8.4,651
Jharkhand,okra_ladyfinger,vegetables_fruit,50.2,very_low,kharif,eastern_india,4356,5019,124710,25.4,1418,23,30,5.9,8,766
Jharkhand,bottle_gourd,vegetables_fruit,41.4,very_low,kharif,eastern_india,22558,4063,147851,8.9,843,23,42,5.8,7.8,927
Jharkhand,bitter_gourd,vegetables_fruit,45.1,very_low,kharif,eastern_india,5766,5211,640,9.3,469,15,35,5.8,7.4,1082
Jharkhand,ridge_gourd,vegetables_fruit,42.2,very_low,kharif,eastern_india,18979,5375,114288,24.4,225,19,37,5.6,7.7,1123
Jharkhand,snake_gourd,vegetables_fruit,43.1,very_low,kharif,eastern_india,8966,6675,126833,39.2,675,11,31,6.2,8.1,1168
Jharkhand,ash_gourd,vegetables_fruit,46.8,very_low,kharif,eastern_india,12316,2054,83687,29.5,1435,15,44,6,7.4,472
Jharkhand,pumpkin,vegetables_fruit,42.1,very_low,kharif,eastern_india,604,4115,150703,35.2,1187,11,34,5.8,8.3,463
Jharkhand,cucumber,vegetables_fruit,46.9,very_low,zaid,eastern_india,11291,6811,40460,22,1229,17,33,5.5,8.1,1174
Jharkhand,watermelon,vegetables_fruit,49.3,very_low,zaid,eastern_india,14154,2621,3401,34.4,841,21,38,6.5,7.8,684
Jharkhand,muskmelon,vegetables_fruit,44.3,very_low,zaid,eastern_india,17078,1297,152847,49.7,977,14,29,5.8,7.1,727
Jharkhand,capsicum,vegetables_fruit,40.9,very_low,kharif,eastern_india,9216,2395,106333,48.8,1103,17,40,6.2,8.3,484
Jharkhand,chilli_vegetable,vegetables_fruit,52.9,very_low,kharif,eastern_india,15084,2967,118800,48.4,389,24,26,5.7,7.7,1194
Jharkhand,drumstick,vegetables_fruit,47.3,very_low,kharif,eastern_india,14652,7778,131699,15.1,593,11,37,5.7,7.4,1099
Jharkhand,green_peas,vegetables_legume,44.9,very_low,kharif,eastern_india,8609,1518,62063,23.4,1364,14,32,6.3,8.1,1018
Jharkhand,french_bean,vegetables_legume,54.3,very_low,kharif,eastern_india,10715,6750,105570,17.5,593,13,27,5.7,7.1,1099
Jharkhand,cluster_bean_vegetable,vegetables_legume,54,very_low,kharif,eastern_india,18303,2284,156807,27.8,287,12,31,5.5,7.5,353
Jharkhand,broad_bean,vegetables_legume,43.5,very_low,kharif,eastern_india,15228,2648,29418,35.9,1317,15,42,5.8,7.3,596
Jharkhand,berseem,fodder,49.1,very_low,kharif,eastern_india,11726,2658,97309,20.6,792,18,38,5.7,8.3,949
Jharkhand,lucerne_alfalfa,fodder,43.5,very_low,kharif,eastern_india,19710,4166,37424,29,414,16,33,6.2,7.3,1039
Jharkhand,oats_fodder,fodder,44.9,very_low,kharif,eastern_india,14624,5377,46654,22.4,597,18,31,6.2,7.9,431
Jharkhand,sorghum_fodder,fodder,44.7,very_low,kharif,eastern_india,5719,4611,58567,39,445,24,31,5.8,8,1024
Jharkhand,maize_fodder,fodder,45.7,very_low,kharif,eastern_india,22066,6367,7062,42.2,1206,20,40,6.5,7.6,360
Jharkhand,bajra_fodder,fodder,46.9,very_low,kharif,eastern_india,3292,5108,27145,35.8,1268,16,43,5.6,8.3,1045
Jharkhand,cowpea_fodder,fodder,44.8,very_low,kharif,eastern_india,4984,6679,106307,19.8,970,12,34,6.5,7.2,1152
Jharkhand,stylo,fodder,52.4,very_low,kharif,eastern_india,5529,2494,4262,37.6,1037,12,40,5.8,7.2,680
Jharkhand,para_grass,fodder,41.4,very_low,kharif,eastern_india,5764,6963,96816,24.9,1141,18,31,6.2,8,857
Jharkhand,guinea_grass,fodder,49.3,very_low,kharif,eastern_india,9243,7083,30919,44.8,644,11,37,5.9,8.2,687
Jharkhand,napier_grass,fodder,50,very_low,kharif,eastern_india,3513,3716,78536,34.6,951,24,38,6.4,7.2,355
Jharkhand,tulsi,medicinal,44.7,very_low,kharif,eastern_india,6755,4632,58625,38.5,1462,23,27,5.8,7.4,459
Jharkhand,neem,medicinal,48.2,very_low,kharif,eastern_india,4949,5983,123568,5.9,714,23,35,5.8,7.4,519
Jharkhand,aloe_vera,medicinal,41.5,very_low,kharif,eastern_india,2523,3046,9877,40.2,251,14,36,5.9,7.4,547
Jharkhand,ashwagandha,medicinal,52,very_low,kharif,eastern_india,10452,1274,8907,39.2,918,21,38,6.4,8.3,1009
Jharkhand,brahmi,medicinal,47.1,very_low,kharif,eastern_india,8274,4514,78971,13.4,1052,16,37,5.7,7.7,489
Jharkhand,kalmegh,medicinal,53.1,very_low,kharif,eastern_india,4598,1288,106880,14.7,1486,18,30,6.2,7.4,1038
Jharkhand,giloy,medicinal,44.6,very_low,kharif,eastern_india,18129,6910,17614,20.7,1158,19,28,5.9,7.4,852
Jharkhand,stevia,medicinal,45.2,very_low,kharif,eastern_india,3483,3863,25437,48.3,400,23,33,5.9,7.3,872
Jharkhand,mentha_mint,medicinal,50.3,very_low,kharif,eastern_india,1260,7429,151769,24.4,997,16,31,5.6,7.7,1036
Jharkhand,lemongrass,medicinal,40.3,very_low,kharif,eastern_india,19087,2522,31905,39.8,531,12,32,5.9,8.3,856
Jharkhand,citronella,medicinal,46.1,very_low,kharif,eastern_india,19744,1792,34541,48.3,1444,12,27,5.9,7.1,889
Jharkhand,palmarosa,medicinal,41.2,very_low,kharif,eastern_india,5472,7704,38170,21,1497,17,32,5.9,7.3,761
Jharkhand,vetiver,medicinal,46.6,very_low,kharif,eastern_india,2604,3178,62810,7.6,399,24,35,5.6,8,355
Jharkhand,rosemary,medicinal,51.1,very_low,kharif,eastern_india,16363,6125,17820,37.7,377,15,43,6,8.5,380
Jharkhand,lavender,medicinal,47.2,very_low,kharif,eastern_india,7130,1550,15873,16.6,1173,12,41,5.6,7.1,655
Jharkhand,bamboo,timber,54.7,very_low,kharif,eastern_india,1351,6258,30568,37.3,460,16,30,6,8.2,985
Jharkhand,eucalyptus,timber,47.7,very_low,kharif,eastern_india,7745,2682,140389,33,260,19,32,6.2,8.2,796
Jharkhand,teak,timber,40,very_low,kharif,eastern_india,17077,2742,84602,48.5,587,13,29,6.1,8.4,847
Jharkhand,sal,timber,44.5,very_low,kharif,eastern_india,14313,5178,29234,33.6,759,10,35,6.5,7.5,1169
Jharkhand,sandalwood,timber,41.4,very_low,kharif,eastern_india,3036,2915,112671,31.7,1207,19,36,6.4,7.7,502
Jharkhand,rosewood,timber,42.4,very_low,kharif,eastern_india,12881,1297,18740,9.8,960,13,28,6.1,8.1,598
Jharkhand,pine,timber,48.7,very_low,kharif,eastern_india,11194,3358,95461,49,1212,10,35,5.6,8.3,1010
Jharkhand,deodar,timber,54.6,very_low,kharif,eastern_india,11681,4632,68669,26.1,1026,23,36,6.4,8.3,766
Jharkhand,button_mushroom,mushroom,45.2,very_low,kharif,eastern_india,10288,1570,69028,49.7,263,20,41,6.1,7.9,936
Jharkhand,oyster_mushroom,mushroom,46.4,very_low,kharif,eastern_india,11386,4026,62997,28.9,271,24,40,5.6,8.5,963
Jharkhand,shiitake,mushroom,47.1,very_low,kharif,eastern_india,2571,4922,13304,29.5,918,23,39,5.7,8.3,815
Jharkhand,milky_mushroom,mushroom,49.1,very_low,kharif,eastern_india,11495,7516,82982,47.3,592,22,34,5.7,8,915
Jharkhand,rose,flowers,44.3,very_low,kharif,eastern_india,2192,3798,14229,13.7,708,24,40,5.8,8.4,881
Jharkhand,jasmine,flowers,46.8,very_low,kharif,eastern_india,8068,2630,60018,28.8,886,21,32,6.2,7.9,1165
Jharkhand,marigold,flowers,45.8,very_low,kharif,eastern_india,23048,5463,146835,8.8,1435,11,36,5.8,7.6,849
Jharkhand,chrysanthemum,flowers,53.6,very_low,kharif,eastern_india,18918,5149,24759,13.6,1130,10,34,5.6,7.6,974
Jharkhand,tuberose,flowers,46.9,very_low,kharif,eastern_india,3442,3572,7507,31.3,989,10,33,5.9,7.5,801
Jharkhand,gladiolus,flowers,45.2,very_low,kharif,eastern_india,14654,2134,90847,27.8,596,20,36,6,8,1022
Jharkhand,lily,flowers,54.6,very_low,kharif,eastern_india,19779,1007,95917,14.7,322,17,39,5.9,8,740
Jharkhand,orchid,flowers,46.6,very_low,kharif,eastern_india,6144,3448,81760,10.2,320,19,35,5.9,7.2,669
Jharkhand,carnation,flowers,51.8,very_low,kharif,eastern_india,19608,1419,149150,15.8,609,12,40,6.1,7.9,901
Jharkhand,gerbera,flowers,43.6,very_low,kharif,eastern_india,12033,5456,119722,17.9,1201,16,38,6,8.4,461
Jharkhand,anthurium,flowers,50.1,very_low,kharif,eastern_india,3897,1462,137692,12.1,442,24,39,5.8,7.9,780
Karnataka,rice,cereals,96,high,kharif,southern_india,216183,2480,1329506,6.8,289,20,25,6.1,8.3,641
Karnataka,wheat,cereals,55.7,low,rabi,southern_india,61119,6020,304273,15.4,219,20,29,6.4,7.7,777
Karnataka,maize,cereals,66.3,low,kharif,southern_india,44571,7569,542017,47.6,1271,20,38,5.6,7.4,305
Karnataka,barley,cereals,42.1,very_low,rabi,southern_india,2912,7311,121114,8.2,523,22,41,6.4,8.5,1178
Karnataka,jowar_sorghum,cereals,90.3,high,kharif,southern_india,142692,3094,1210281,29,1232,14,35,6.1,8.4,539
Karnataka,bajra_pearl_millet,cereals,97.2,high,kharif,southern_india,198602,6508,1312316,16,446,22,39,5.7,7.9,702
Karnataka,ragi_finger_millet,cereals,87.1,high,kharif,southern_india,66337,1673,859600,31.6,260,16,30,5.5,7.2,425
Karnataka,foxtail_millet,cereals,42.7,very_low,kharif,southern_india,11602,2029,21150,18.4,1237,15,28,5.9,7.8,326
Karnataka,proso_millet,cereals,49.4,very_low,kharif,southern_india,351,5717,102076,33.3,644,17,32,6.2,7.9,373
Karnataka,barnyard_millet,cereals,49.6,very_low,kharif,southern_india,8951,7130,160174,12.9,1375,16,39,6.3,7.8,659
Karnataka,little_millet,cereals,53.7,very_low,kharif,southern_india,3864,3531,100523,47.2,486,22,30,6.5,7.9,306
Karnataka,kodo_millet,cereals,40.5,very_low,kharif,southern_india,2534,6373,23178,48.6,1026,20,29,6.4,8,1077
Karnataka,oats,cereals,54.3,very_low,kharif,southern_india,1321,6623,86718,31.3,675,19,31,5.7,7.7,494
Karnataka,gram_chickpea,pulses,47.3,very_low,rabi,southern_india,24511,7591,187977,21,1255,23,43,6.2,7.3,335
Karnataka,tur_arhar,pulses,42.2,very_low,kharif,southern_india,13702,6984,109203,34.7,231,13,33,6.1,7.3,988
Karnataka,moong_green_gram,pulses,45.5,very_low,kharif,southern_india,2819,5758,62016,40.8,722,19,43,5.5,7,993
Karnataka,urad_black_gram,pulses,49.7,very_low,kharif,southern_india,7921,1293,24544,24.1,1284,17,36,6.4,7.5,930
Karnataka,masur_lentil,pulses,52.9,very_low,kharif,southern_india,5099,7858,110534,15,286,14,32,5.9,7.9,1109
Karnataka,rajma_kidney_bean,pulses,45,very_low,kharif,southern_india,2768,1293,109006,7.7,710,23,29,6.2,7.5,340
Karnataka,cowpea_lobhia,pulses,48.4,very_low,kharif,southern_india,11089,5321,192250,40.5,452,21,35,6.2,7.7,415
Karnataka,field_pea,pulses,48.5,very_low,kharif,southern_india,10372,7152,142068,25.4,792,17,35,6.5,8,549
Karnataka,black_eyed_pea,pulses,48,very_low,kharif,southern_india,14504,5096,32241,6.5,639,16,26,6.3,7.5,1122
Karnataka,horse_gram,pulses,42.3,very_low,kharif,southern_india,5430,2323,83538,5.5,736,23,32,5.6,7.5,748
Karnataka,moth_bean,pulses,42.8,very_low,kharif,southern_india,16199,7108,7801,12.2,557,18,32,6.3,8.1,390
Karnataka,cluster_bean_guar,pulses,49.4,very_low,kharif,southern_india,3218,2245,17075,32.7,932,12,44,5.9,7.1,408
Karnataka,groundnut_peanut,oilseeds,92.6,high,kharif,southern_india,171060,7643,1056413,24.6,850,20,32,6.4,7,695
Karnataka,mustard,oilseeds,47.7,very_low,rabi,southern_india,6272,3992,85937,35.9,1205,21,31,6.5,8.3,534
Karnataka,rapeseed,oilseeds,42.9,very_low,rabi,southern_india,7453,6955,101412,43.3,553,18,30,5.6,8,428
Karnataka,sesame_til,oilseeds,50,very_low,kharif,southern_india,18646,1976,143954,50,1306,21,38,5.9,8.1,951
Karnataka,sunflower,oilseeds,64.5,low,kharif,southern_india,31714,1848,312553,16.9,699,10,32,6.3,7.8,308
Karnataka,safflower,oilseeds,47,very_low,kharif,southern_india,7641,3832,118029,6.9,1088,22,44,5.7,7.8,339
Karnataka,niger,oilseeds,47.5,very_low,kharif,southern_india,10501,1797,51427,28.4,1463,19,30,5.7,7.2,980
Karnataka,linseed_flax,oilseeds,50.4,very_low,kharif,southern_india,1119,6339,114066,48.4,963,14,32,5.7,8.1,936
Karnataka,castor,oilseeds,58,low,kharif,southern_india,3270,7383,71003,20.5,564,16,39,6.4,7.3,917
Karnataka,coconut,oilseeds,89.6,high,perennial,southern_india,90885,1050,1226925,11.8,257,20,39,6,8,784
Karnataka,palm_oil,oilseeds,49.4,very_low,kharif,southern_india,14677,2397,47311,24.8,779,21,32,5.7,7.4,493
Karnataka,olive,oilseeds,51,very_low,kharif,southern_india,13808,3913,138156,49.3,1070,22,35,6.4,8.2,1192
Karnataka,walnut,oilseeds,49.3,very_low,kharif,southern_india,14005,2813,72773,45.2,272,18,32,5.9,8.3,1068
Karnataka,almond,oilseeds,49,very_low,kharif,southern_india,7430,3858,43830,9.6,906,14,38,5.8,7.6,347
Karnataka,cotton,fiber,84.9,medium,kharif,southern_india,3927,4788,804584,39.8,1111,12,38,6.3,7.9,1103
Karnataka,jute,fiber,44.2,very_low,kharif,southern_india,12926,5377,320,20.9,1315,10,25,5.8,8.4,1111
Karnataka,mesta,fiber,47.8,very_low,kharif,southern_india,7134,2706,137418,9.8,833,19,27,6,7.9,968
Karnataka,flax,fiber,43.5,very_low,kharif,southern_india,9104,7881,27731,49.4,1128,22,26,5.8,7.1,634
Karnataka,hemp,fiber,54.7,very_low,kharif,southern_india,6860,1042,69053,13.9,368,15,40,5.6,7.3,307
Karnataka,sisal,fiber,54.5,very_low,kharif,southern_india,15785,5559,25413,31.8,370,16,36,6.1,7.2,330
Karnataka,coir,fiber,52,very_low,kharif,southern_india,2231,1891,175104,39.6,1495,13,34,5.7,7.9,403
Karnataka,sugarcane,sugar,71.9,medium,perennial,southern_india,59237,4458,420541,44.6,1162,16,44,6,7.2,1193
Karnataka,sugar_beet,sugar,40.3,very_low,kharif,southern_india,6635,4524,93946,15.8,923,21,30,5.9,7.4,1038
Karnataka,turmeric,spices,80.9,medium,kharif,southern_india,25144,1515,135890,12.2,893,24,32,6.5,7.1,1134
Karnataka,coriander,spices,42.7,very_low,kharif,southern_india,1855,7637,45605,18.6,838,15,38,6.5,7.9,949
Karnataka,cumin,spices,41.3,very_low,kharif,southern_india,10360,7200,70190,35.6,496,13,32,5.8,7.4,344
Karnataka,fennel,spices,52.6,very_low,kharif,southern_india,10027,1878,5997,30.3,853,17,36,5.8,8,752
Karnataka,fenugreek,spices,45,very_low,kharif,southern_india,19378,3755,179938,46.4,897,13,43,5.7,7.1,594
Karnataka,ajwain,spices,50.9,very_low,kharif,southern_india,18243,7662,21293,7.7,985,24,35,5.6,7.3,520
Karnataka,black_pepper,spices,75.1,medium,kharif,southern_india,75232,4608,446051,8,270,18,42,6,8.3,1029
Karnataka,cardamom_small,spices,71.1,medium,kharif,southern_india,62237,4104,219592,23.8,778,23,27,5.8,7.8,928
Karnataka,cardamom_large,spices,49.5,very_low,kharif,southern_india,22998,4899,49745,25.3,1101,22,44,6.1,7.8,315
Karnataka,cinnamon,spices,41.1,very_low,kharif,southern_india,842,3806,35451,33.7,896,18,34,5.8,8.4,377
Karnataka,clove,spices,54.1,very_low,kharif,southern_india,8396,1761,9357,24.3,1164,14,36,5.8,7.6,1115
Karnataka,nutmeg,spices,52.8,very_low,kharif,southern_india,4993,2352,155108,14.1,1250,15,44,5.9,7.5,873
Karnataka,ginger,spices,54.4,very_low,kharif,southern_india,20966,6282,133200,39,1317,17,37,6,7.8,1101
Karnataka,garlic,spices,45.3,very_low,kharif,southern_india,6539,2456,56544,45.7,1002,22,28,6.4,7.9,328
Karnataka,onion,spices,49.5,very_low,rabi,southern_india,2565,5077,212620,5.4,1020,17,31,6.1,7.1,977
Karnataka,chilli,spices,40.1,very_low,kharif,southern_india,8213,3639,39809,42.4,1415,23,35,6.4,8.4,668
Karnataka,tamarind,spices,44.3,very_low,kharif,southern_india,5794,7624,53743,35,346,12,34,6.5,7.5,1089
Karnataka,vanilla,spices,41.8,very_low,kharif,southern_india,13507,7019,815,13.5,485,24,28,5.5,7.8,775
Karnataka,saffron,spices,52.7,very_low,kharif,southern_india,15739,7509,168184,16.9,1406,20,33,6.2,7.6,402
Karnataka,mint,spices,50.8,very_low,kharif,southern_india,19371,2603,202678,6.1,632,13,25,5.9,7.9,1094
Karnataka,basil,spices,54.8,very_low,kharif,southern_india,12400,6065,176606,25.9,1220,17,32,6,8,954
Karnataka,oregano,spices,45.4,very_low,kharif,southern_india,19514,7834,39118,13.7,1079,16,25,5.8,8.2,1017
Karnataka,thyme,spices,47.4,very_low,kharif,southern_india,11354,2535,81951,5.5,818,15,38,6.1,7.6,306
Karnataka,tea,plantation,43.8,very_low,perennial,southern_india,1850,1753,117410,39,618,17,43,6.4,7.5,1028
Karnataka,coffee_arabica,plantation,78.9,medium,perennial,southern_india,71597,6422,911562,27.4,1234,13,27,5.9,8.4,750
Karnataka,coffee_robusta,plantation,49.5,very_low,perennial,southern_india,3175,3732,127220,48.7,418,16,26,5.7,7.6,786
Karnataka,rubber,plantation,58.5,low,perennial,southern_india,32277,7738,107403,36,535,23,38,6.3,7.1,838
Karnataka,cocoa,plantation,47.9,very_low,kharif,southern_india,4279,5060,89685,6.5,937,12,27,6.1,7.5,696
Karnataka,cashew,plantation,75.4,medium,kharif,southern_india,59609,7744,354275,38.3,534,17,36,5.8,7.7,551
Karnataka,areca_nut,plantation,40.1,very_low,kharif,southern_india,10062,6396,32187,23.4,248,13,40,6.1,7.3,531
