crop,problem_type,problem_name,scientific_name,symptoms,treatment,prevention,severity_level,affected_plant_part,favorable_conditions,economic_loss_percent,treatment_cost_per_hectare,occurrence_season,geographical_distribution,resistance_available,organic_treatment,diagnostic_method,spread_mechanism,quarantine_importance,ipm_strategy
rosemary,disease,rosemary_late_blight,Pathogen_rosemary_2,"Typical late_blight symptoms in rosemary: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for rosemary",high,stem,poor_drainage,40,4252,kharif,widespread,limited,neem_oil,visual_symptoms,insects,medium,Integrated disease management for rosemary
rosemary,disease,rosemary_powdery_mildew,Pathogen_rosemary_3,"Typical powdery_mildew symptoms in rosemary: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for rosemary",high,fruit,high_temperature,30,2888,year_round,widespread,yes,trichoderma,visual_symptoms,wind,low,Integrated disease management for rosemary
rosemary,pest,rosemary_fruit_borer,Pest_rosemary_fruit_borer_1,"Typical fruit_borer damage in rosemary: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for rosemary",medium,fruit,humid_conditions,74,3098,rabi,widespread,limited,pheromone_traps,visual_identification,crawling,medium,Integrated pest management for rosemary
rosemary,pest,rosemary_aphid,Pest_rosemary_aphid_2,"Typical aphid damage in rosemary: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for rosemary",high,stem,warm_weather,42,1007,year_round,widespread,limited,neem_oil,visual_identification,wind_dispersal,low,Integrated pest management for rosemary
rosemary,pest,rosemary_whitefly,Pest_rosemary_whitefly_3,"Typical whitefly damage in rosemary: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for rosemary",low,sap,warm_weather,16,1650,year_round,widespread,no,neem_oil,visual_identification,wind_dispersal,low,Integrated pest management for rosemary
rosemary,pest,rosemary_thrips,Pest_rosemary_thrips_4,"Typical thrips damage in rosemary: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for rosemary",high,root,warm_weather,38,4574,year_round,widespread,yes,neem_oil,visual_identification,wind_dispersal,low,Integrated pest management for rosemary
sage,disease,sage_early_blight,Pathogen_sage_1,"Typical early_blight symptoms in sage: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for sage",severe,stem,poor_drainage,58,2787,summer,widespread,limited,neem_oil,visual_symptoms,contact,low,Integrated disease management for sage
sage,disease,sage_late_blight,Pathogen_sage_2,"Typical late_blight symptoms in sage: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for sage",high,flower,poor_drainage,56,4324,year_round,widespread,limited,baking_soda,visual_symptoms,wind,medium,Integrated disease management for sage
sage,disease,sage_powdery_mildew,Pathogen_sage_3,"Typical powdery_mildew symptoms in sage: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for sage",severe,root,wet_conditions,36,2492,year_round,widespread,no,copper_fungicide,visual_symptoms,wind,medium,Integrated disease management for sage
sage,pest,sage_fruit_borer,Pest_sage_fruit_borer_1,"Typical fruit_borer damage in sage: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for sage",high,sap,humid_conditions,45,2669,rabi,widespread,no,neem_oil,visual_identification,wind_dispersal,medium,Integrated pest management for sage
sage,pest,sage_aphid,Pest_sage_aphid_2,"Typical aphid damage in sage: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for sage",low,root,dry_weather,43,1371,year_round,widespread,yes,neem_oil,visual_identification,human_activity,low,Integrated pest management for sage
sage,pest,sage_whitefly,Pest_sage_whitefly_3,"Typical whitefly damage in sage: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for sage",medium,stem,monsoon,58,5642,rabi,widespread,no,sticky_traps,visual_identification,crawling,medium,Integrated pest management for sage
sage,pest,sage_thrips,Pest_sage_thrips_4,"Typical thrips damage in sage: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for sage",severe,root,dry_weather,26,2859,kharif,widespread,limited,bt_spray,visual_identification,flight,low,Integrated pest management for sage
bay_leaf,disease,bay_leaf_early_blight,Pathogen_bayleaf_1,"Typical early_blight symptoms in bay_leaf: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for bay_leaf",severe,stem,poor_drainage,25,769,year_round,widespread,yes,trichoderma,visual_symptoms,contact,medium,Integrated disease management for bay_leaf
bay_leaf,disease,bay_leaf_late_blight,Pathogen_bayleaf_2,"Typical late_blight symptoms in bay_leaf: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for bay_leaf",high,stem,poor_drainage,48,3661,kharif,widespread,yes,trichoderma,visual_symptoms,contact,low,Integrated disease management for bay_leaf
bay_leaf,disease,bay_leaf_powdery_mildew,Pathogen_bayleaf_3,"Typical powdery_mildew symptoms in bay_leaf: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for bay_leaf",severe,stem,wet_conditions,25,2927,kharif,widespread,no,copper_fungicide,visual_symptoms,wind,medium,Integrated disease management for bay_leaf
bay_leaf,pest,bay_leaf_fruit_borer,Pest_bayleaf_fruit_borer_1,"Typical fruit_borer damage in bay_leaf: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for bay_leaf",low,stem,warm_weather,71,2768,kharif,widespread,no,sticky_traps,visual_identification,wind_dispersal,medium,Integrated pest management for bay_leaf
bay_leaf,pest,bay_leaf_aphid,Pest_bayleaf_aphid_2,"Typical aphid damage in bay_leaf: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for bay_leaf",high,stem,monsoon,17,4998,year_round,widespread,no,neem_oil,visual_identification,crawling,low,Integrated pest management for bay_leaf
bay_leaf,pest,bay_leaf_whitefly,Pest_bayleaf_whitefly_3,"Typical whitefly damage in bay_leaf: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for bay_leaf",severe,root,warm_weather,47,2125,kharif,widespread,yes,neem_oil,visual_identification,wind_dispersal,medium,Integrated pest management for bay_leaf
bay_leaf,pest,bay_leaf_thrips,Pest_bayleaf_thrips_4,"Typical thrips damage in bay_leaf: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for bay_leaf",medium,stem,monsoon,24,5751,summer,widespread,yes,bt_spray,visual_identification,flight,low,Integrated pest management for bay_leaf
star_anise,disease,star_anise_early_blight,Pathogen_staranise_1,"Typical early_blight symptoms in star_anise: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for star_anise",medium,leaf,high_temperature,18,4237,kharif,widespread,no,trichoderma,visual_symptoms,contact,low,Integrated disease management for star_anise
star_anise,disease,star_anise_late_blight,Pathogen_staranise_2,"Typical late_blight symptoms in star_anise: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for star_anise",severe,stem,poor_drainage,58,1579,kharif,widespread,yes,trichoderma,visual_symptoms,wind,low,Integrated disease management for star_anise
star_anise,disease,star_anise_powdery_mildew,Pathogen_staranise_3,"Typical powdery_mildew symptoms in star_anise: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for star_anise",high,fruit,high_humidity,20,4597,rabi,widespread,limited,baking_soda,visual_symptoms,contact,low,Integrated disease management for star_anise
star_anise,pest,star_anise_fruit_borer,Pest_staranise_fruit_borer_1,"Typical fruit_borer damage in star_anise: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for star_anise",severe,stem,dry_weather,15,1086,year_round,widespread,no,sticky_traps,visual_identification,wind_dispersal,low,Integrated pest management for star_anise
star_anise,pest,star_anise_aphid,Pest_staranise_aphid_2,"Typical aphid damage in star_anise: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for star_anise",low,leaf,humid_conditions,57,5993,rabi,widespread,yes,neem_oil,visual_identification,human_activity,low,Integrated pest management for star_anise
star_anise,pest,star_anise_whitefly,Pest_staranise_whitefly_3,"Typical whitefly damage in star_anise: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for star_anise",medium,leaf,warm_weather,49,1499,rabi,widespread,no,pheromone_traps,visual_identification,wind_dispersal,low,Integrated pest management for star_anise
star_anise,pest,star_anise_thrips,Pest_staranise_thrips_4,"Typical thrips damage in star_anise: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for star_anise",severe,leaf,dry_weather,47,3228,kharif,widespread,limited,sticky_traps,visual_identification,wind_dispersal,low,Integrated pest management for star_anise
mace,disease,mace_early_blight,Pathogen_mace_1,"Typical early_blight symptoms in mace: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for mace",severe,fruit,wet_conditions,34,4820,kharif,widespread,limited,baking_soda,visual_symptoms,wind,medium,Integrated disease management for mace
mace,disease,mace_late_blight,Pathogen_mace_2,"Typical late_blight symptoms in mace: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for mace",severe,flower,poor_drainage,50,2468,kharif,widespread,limited,baking_soda,visual_symptoms,contact,low,Integrated disease management for mace
mace,disease,mace_powdery_mildew,Pathogen_mace_3,"Typical powdery_mildew symptoms in mace: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for mace",low,stem,high_humidity,13,4137,rabi,widespread,no,baking_soda,visual_symptoms,insects,low,Integrated disease management for mace
mace,pest,mace_fruit_borer,Pest_mace_fruit_borer_1,"Typical fruit_borer damage in mace: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for mace",severe,leaf,monsoon,50,1436,year_round,widespread,yes,sticky_traps,visual_identification,flight,medium,Integrated pest management for mace
mace,pest,mace_aphid,Pest_mace_aphid_2,"Typical aphid damage in mace: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for mace",medium,leaf,humid_conditions,55,4388,year_round,widespread,limited,neem_oil,visual_identification,wind_dispersal,low,Integrated pest management for mace
mace,pest,mace_whitefly,Pest_mace_whitefly_3,"Typical whitefly damage in mace: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for mace",high,root,warm_weather,45,3708,kharif,widespread,no,pheromone_traps,visual_identification,human_activity,medium,Integrated pest management for mace
